ImageId,ClassName
6de4a82e36.jpg,bread-whole-wheat
02b983ca67.jpg,egg
e1b162144d.jpg,coffee-with-caffeine
8c58180995.jpg,tea
6e018f8e03.jpg,leaf-spinach
4d498a87df.jpg,pasta-spaghetti
da9e20e809.jpg,mixed-salad-chopped-without-sauce
5c162d74fe.jpg,bread-wholemeal
d9036c2346.jpg,rice
fe05653ec8.jpg,mixed-nuts
26025465e2.jpg,white-coffee-with-caffeine
367711048c.jpg,water
126bf90f93.jpg,coffee-with-caffeine
f27541f4eb.jpg,water
44286fb872.jpg,rice
c4beaedbe7.jpg,water-mineral
0a9333423c.jpg,bread-white
028d7fdd3a.jpg,potatoes-steamed
64768f06c8.jpg,bread-wholemeal
61f1b69c10.jpg,banana
8ea489d2ec.jpg,bread-sourdough
a0a92ace5c.jpg,corn
3754d8e678.jpg,tomato
4b11eb9062.jpg,chicken
f4a0ed3566.jpg,salad-leaf-salad-green
6f3d1fc11f.jpg,egg
66de32a238.jpg,chips-french-fries
35903c59cf.jpg,water
9b9906f76c.jpg,carrot
f04e23613b.jpg,tomato
6fb43d5eb7.jpg,rice
a5207c4045.jpg,hard-cheese
2903afc134.jpg,tomato
4dc3d02f05.jpg,mixed-salad-chopped-without-sauce
9a30d34946.jpg,water
ca549b92ab.jpg,apple
90f632dfd3.jpg,bread-sourdough
a171d1913c.jpg,coffee-with-caffeine
4f2818bb9c.jpg,bread-wholemeal
cbf262c516.jpg,biscuits
c34b8445c1.jpg,bread-white
587399a122.jpg,carrot
19ac0f0418.jpg,potatoes-steamed
370bc2ae8e.jpg,banana
5645115c8d.jpg,broccoli
e72c8602f2.jpg,wine-white
86a8ddb52d.jpg,potatoes-steamed
6557cfd2e0.jpg,parmesan
bcea29d413.jpg,wine-red
c0a9de98aa.jpg,water
c83a315dea.jpg,tea-green
ac0a5f5c55.jpg,water
3826c70c4b.jpg,egg
13749fd491.jpg,water
ba9d98214a.jpg,water
3fb1dc84cc.jpg,dark-chocolate
b6bd93f398.jpg,water
953d8b7c0a.jpg,soft-cheese
bb89bd21cc.jpg,coffee-with-caffeine
8bb2225afb.jpg,salad-leaf-salad-green
0577d3dedb.jpg,tomato-sauce
320d0298e4.jpg,coffee-with-caffeine
4f0f50a042.jpg,apple
64d7e5718d.jpg,tomato
a3899a7074.jpg,water
7b922cb952.jpg,carrot
4239e60db1.jpg,carrot
5baf706ea4.jpg,mixed-salad-chopped-without-sauce
676f45ba85.jpg,gruyere
778d7ac7b3.jpg,cucumber
dc5aff3ead.jpg,sweet-pepper
ab61875d49.jpg,gruyere
1eef75b74a.jpg,broccoli
54df6ef207.jpg,water
4dc72432e6.jpg,espresso-with-caffeine
6e1ed92c51.jpg,mandarine
e0248dbef5.jpg,apple
79f686278f.jpg,apple
bc2d24598c.jpg,jam
3816a35be4.jpg,butter
61329c3827.jpg,bread-wholemeal
46c9996fd3.jpg,espresso-with-caffeine
7e4a167af4.jpg,zucchini
38265fb430.jpg,jam
403abaf7ce.jpg,water
edd4773708.jpg,water
cc5ab0b654.jpg,coffee-with-caffeine
8382fb0df7.jpg,jam
6717dc9d91.jpg,egg
0b6bda0e06.jpg,rice
207cd19e37.jpg,gruyere
69ee702910.jpg,rice
172523f312.jpg,chips-french-fries
627043c174.jpg,water-mineral
5cec4541d2.jpg,bread-white
08b7b6513b.jpg,boisson-au-glucose-50g
ae6d40e26b.jpg,wine-white
7133ddf4d6.jpg,apple
79610216dd.jpg,pasta-spaghetti
d6d90f7284.jpg,wine-white
dd45c1bde8.jpg,water
df07063164.jpg,white-coffee-with-caffeine
2dc60729ed.jpg,espresso-with-caffeine
9b945c5790.jpg,bread-white
74e57f63f4.jpg,banana
6e54e7bf50.jpg,butter
a30aa81114.jpg,bread-white
507144a399.jpg,water
264c4ec50f.jpg,banana
ed6397ab70.jpg,tea-green
5907ffbb9c.jpg,water
e37d451eff.jpg,water
777af1fbac.jpg,espresso-with-caffeine
cbac69d6a3.jpg,cheese
f57c398166.jpg,cucumber
b7644bd91c.jpg,white-coffee-with-caffeine
ad5b0b0f8f.jpg,bread-white
1548237e5a.jpg,water
9f4b503c41.jpg,water
4721c949a4.jpg,salad-leaf-salad-green
db61bceac3.jpg,water
337d38a337.jpg,coffee-with-caffeine
749ba3ef35.jpg,white-coffee-with-caffeine
6aeb284de0.jpg,leaf-spinach
9c0992d3e4.jpg,bread-white
911329d671.jpg,bread-wholemeal
54dafe55c1.jpg,wine-red
7a321bb031.jpg,salad-leaf-salad-green
4717110fbe.jpg,apple
9e0334957e.jpg,water
932ae91a75.jpg,bread-wholemeal
ca0dce114d.jpg,banana
4509b4ace7.jpg,mixed-salad-chopped-without-sauce
2c4a1facf9.jpg,water
acb5c6b7df.jpg,espresso-with-caffeine
e163c3c9ba.jpg,mixed-salad-chopped-without-sauce
3b3ac35c4a.jpg,mixed-nuts
db196af4bd.jpg,carrot
c4887b3837.jpg,espresso-with-caffeine
4d8f7516cc.jpg,biscuits
e9dcadb8ff.jpg,coffee-with-caffeine
014d8739ea.jpg,coffee-with-caffeine
e8d0723258.jpg,salami
e3a2c69687.jpg,bread-wholemeal
2b816ea48b.jpg,apple
cdb01d0f97.jpg,water
356ef67707.jpg,apple
fd9117c4ff.jpg,salad-leaf-salad-green
5212eddaaa.jpg,jam
c724933151.jpg,butter
134c5c03e0.jpg,bread-wholemeal
e05f90cd28.jpg,potatoes-steamed
a3e0335e86.jpg,banana
eedf4201f4.jpg,cheese
4afaed3cd3.jpg,bread-white
3bbea7d3a3.jpg,water
2b14860d16.jpg,hard-cheese
3e726a7c87.jpg,tomato
7a8a9ee723.jpg,wine-white
8d5bc15097.jpg,coffee-with-caffeine
dc3966c5ea.jpg,pickle
23d7961e9e.jpg,butter
7e1892e5ab.jpg,bread-white
dcae4bba6e.jpg,pizza-margherita-baked
548ef69023.jpg,coffee-with-caffeine
19238f2d0e.jpg,pizza-margherita-baked
a7f1a98115.jpg,chicken
968065e550.jpg,salad-leaf-salad-green
6dc810f119.jpg,biscuits
74a941fa3b.jpg,almonds
b269fc089e.jpg,jam
12a3a030d8.jpg,water
7e96738361.jpg,coffee-with-caffeine
5d17a6b206.jpg,bread-white
0f13263c7e.jpg,mixed-vegetables
e89612b605.jpg,wine-white
4f8123a401.jpg,water
821b551b6f.jpg,wine-white
837e40d19f.jpg,bread-white
4294cf3a3a.jpg,coffee-with-caffeine
c505a21095.jpg,coffee-with-caffeine
cdfadbd44a.jpg,cheese
8242111c5c.jpg,carrot
bd2fda8c46.jpg,boisson-au-glucose-50g
4e802ec292.jpg,coffee-with-caffeine
d9ed03b722.jpg,coffee-with-caffeine
cd601a80ff.jpg,salad-leaf-salad-green
24954670d7.jpg,wine-white
493ef275b7.jpg,white-coffee-with-caffeine
1d3322dd62.jpg,tea
ceaa3894c6.jpg,tomato
809a1c55ff.jpg,zucchini
7c6dccda37.jpg,water
e409eecf95.jpg,mixed-vegetables
53999b26e2.jpg,salad-leaf-salad-green
1975072131.jpg,leaf-spinach
3e4e09f3f3.jpg,salami
40b738e5fb.jpg,sweet-pepper
432cbfa922.jpg,water-mineral
9d828bdf4c.jpg,mandarine
5381697bc2.jpg,tea
171ab9cafc.jpg,apple
a2618c8ffc.jpg,coffee-with-caffeine
3ebc69e290.jpg,white-coffee-with-caffeine
767ddc216d.jpg,carrot
e45406a72b.jpg,white-coffee-with-caffeine
c77239cab5.jpg,mixed-salad-chopped-without-sauce
30875c1eae.jpg,avocado
19fda67cee.jpg,white-coffee-with-caffeine
e61ea6f84d.jpg,cucumber
6f92eb0f3b.jpg,coffee-with-caffeine
6d88416038.jpg,cheese
ca1df2a7ba.jpg,jam
39380308fc.jpg,butter
24bd5e9cf5.jpg,water
674ce0b34f.jpg,salmon
d6514925a0.jpg,salmon
48ef3501cb.jpg,leaf-spinach
23ec674df4.jpg,cheese
1b0725b209.jpg,espresso-with-caffeine
a3655b691c.jpg,water
46298edafa.jpg,coffee-with-caffeine
5c974f7e5d.jpg,water
5c5f272fce.jpg,dark-chocolate
3db268df39.jpg,cucumber
26492ca0f0.jpg,carrot
2386a4f743.jpg,salad-leaf-salad-green
9d7a42ab05.jpg,apple
b2404af12d.jpg,mandarine
dd1763c4d3.jpg,tomato-sauce
b22acc34fd.jpg,bread-french-white-flour
1b6e62778e.jpg,mixed-salad-chopped-without-sauce
955cd1a79c.jpg,tea-green
0b2c2fb9ce.jpg,potatoes-steamed
1f86771e8f.jpg,rice
d8f2103d03.jpg,coffee-with-caffeine
9e20367612.jpg,water
d6ae4a7c4b.jpg,egg
e88e0b631a.jpg,carrot
dcd9988225.jpg,beer
6925c8c743.jpg,coffee-with-caffeine
0ee6c20558.jpg,beer
259accfc67.jpg,banana
7d856d10bf.jpg,dark-chocolate
35d80df877.jpg,wine-white
0459df1578.jpg,white-coffee-with-caffeine
af65cdfc22.jpg,butter
6cb42056ec.jpg,tea
aaf6bf7ece.jpg,water
81950454fa.jpg,water
b7fa20f4f5.jpg,beer
f7e9a62a7b.jpg,white-coffee-with-caffeine
21b9e4b629.jpg,white-coffee-with-caffeine
6c09edb748.jpg,mayonnaise
843fce32e3.jpg,mixed-vegetables
9d51294530.jpg,leaf-spinach
90069885ad.jpg,apple
0d1aa50f10.jpg,leaf-spinach
4812f2c71b.jpg,tomato
502f3a3966.jpg,beer
26c97b7d55.jpg,mixed-salad-chopped-without-sauce
d3096dbb30.jpg,bread-white
f1258acd1b.jpg,water
73080454af.jpg,bread-white
4fa55005db.jpg,sweet-pepper
7c249c57d3.jpg,rice
179f2fda90.jpg,banana
ebde395344.jpg,avocado
ce5cc143e4.jpg,bread-wholemeal
4d8dcd359b.jpg,avocado
c9be4a4ba1.jpg,mixed-salad-chopped-without-sauce
4f55b54833.jpg,chips-french-fries
3eb793de68.jpg,mixed-nuts
150c902792.jpg,cucumber
25fa426ca8.jpg,leaf-spinach
ca5794cbad.jpg,tomato
cf14f4d60d.jpg,espresso-with-caffeine
dd20027479.jpg,beer
697fd326b1.jpg,bread-white
45eb03d785.jpg,chips-french-fries
8127aa4428.jpg,bread-french-white-flour
00193b659c.jpg,water
3ca6171a27.jpg,egg
b4beb51780.jpg,water
ff7736b46f.jpg,espresso-with-caffeine
2b68533000.jpg,water
4c01384bc6.jpg,strawberries
776b5a72e1.jpg,wine-white
d555170129.jpg,croissant
06bf581a5c.jpg,banana
469683ce27.jpg,wine-white
ace5d253d6.jpg,water
7453c389ea.jpg,water
626aa48849.jpg,wine-white
0af7e7ff9a.jpg,wine-white
5b9bde5b6e.jpg,mixed-vegetables
fb930e5a4a.jpg,mandarine
477812ffff.jpg,mixed-vegetables
7a1cd3e142.jpg,wine-white
09658470a4.jpg,mixed-salad-chopped-without-sauce
e0fa2a50f7.jpg,coffee-with-caffeine
baeb092c86.jpg,cheese
397c88906a.jpg,beer
2ffef53d98.jpg,white-coffee-with-caffeine
94b8f33d39.jpg,bread-wholemeal
bd22227d02.jpg,avocado
9b98a00765.jpg,sweet-pepper
9e9ef633fd.jpg,apple
eeb69d7dad.jpg,white-coffee-with-caffeine
efccec4727.jpg,leaf-spinach
b269852514.jpg,egg
3969c59ea2.jpg,tea
2e5b39a29f.jpg,wine-white
531a83f345.jpg,wine-white
17d7319c31.jpg,water
3ad049a93e.jpg,apple
469a4bd094.jpg,broccoli
79c210c31c.jpg,mixed-salad-chopped-without-sauce
88ea6388e6.jpg,apple
19d91ae49e.jpg,wine-white
001b4c008d.jpg,tomato
45b879aeb2.jpg,avocado
c4c0f05871.jpg,pizza-margherita-baked
57f9191f31.jpg,gruyere
6e4e63041b.jpg,biscuits
8a19e2273f.jpg,banana
29ca9b458e.jpg,pickle
c7fc60d07b.jpg,wine-red
b8855730b5.jpg,white-coffee-with-caffeine
d78622e08d.jpg,cheese
7813b5f7c9.jpg,mixed-salad-chopped-without-sauce
85d3ecddd0.jpg,mixed-salad-chopped-without-sauce
94447bdfb9.jpg,wine-white
30af62991b.jpg,sauce-savoury
9429a384e2.jpg,potatoes-steamed
70f4607cb0.jpg,pickle
41a2eb22a9.jpg,wine-red
6de4e675dc.jpg,tomato
b862204a2b.jpg,wine-red
b0b90f3a21.jpg,wine-red
f769475417.jpg,water
7bb75c9aa6.jpg,mixed-vegetables
39711833d9.jpg,salad-leaf-salad-green
7d1c7bd49d.jpg,bread-white
7a6ecec37b.jpg,bread-white
5573490bc6.jpg,jam
792df24cce.jpg,bread-whole-wheat
e3cacb1f16.jpg,biscuits
e3e0772391.jpg,boisson-au-glucose-50g
1ecb237abf.jpg,bread-whole-wheat
7337d2fa3b.jpg,bread-whole-wheat
5394c2437b.jpg,white-coffee-with-caffeine
190011306f.jpg,egg
c7f8638185.jpg,white-coffee-with-caffeine
58a8fd4935.jpg,coffee-with-caffeine
f6028d4d3a.jpg,croissant
331e32dc03.jpg,jam
f0b3af190f.jpg,water
9f7c193e3f.jpg,jam
e451d3f19e.jpg,bread-white
894d3ed2f7.jpg,bread-white
9b78fff05c.jpg,pizza-margherita-baked
84e4203f71.jpg,mandarine
c4804cb27f.jpg,coffee-with-caffeine
6cd3366b77.jpg,banana
99eb2cbd9e.jpg,chips-french-fries
467da00239.jpg,salmon
a1fb8f0b49.jpg,ham-raw
7c35e93bd2.jpg,water
cdfb08aaa5.jpg,coffee-with-caffeine
153bea860b.jpg,water
e6488af162.jpg,mixed-salad-chopped-without-sauce
30d57bd00e.jpg,bread-sourdough
444d90114f.jpg,cucumber
4798c9196e.jpg,broccoli
3996c96723.jpg,chicken
a2caa2dde5.jpg,rice
77bfc01e51.jpg,chips-french-fries
2b64c2df8e.jpg,tea
a66d738074.jpg,pizza-margherita-baked
aff2ec28dd.jpg,salad-leaf-salad-green
03ad5c1eca.jpg,wine-red
ea8fdeeabf.jpg,biscuits
b6c312fef3.jpg,chips-french-fries
6d2f531b47.jpg,egg
8fbb1f1cd4.jpg,carrot
09025195db.jpg,mixed-salad-chopped-without-sauce
ea1e47c1f1.jpg,tomato-sauce
cfc200730c.jpg,gruyere
2aafab0516.jpg,bread-wholemeal
48579f2c2f.jpg,coffee-with-caffeine
c9d3870ae2.jpg,gruyere
51a297a318.jpg,chicken
e4d9ce811d.jpg,broccoli
c188d5c7a8.jpg,gruyere
827d7e6145.jpg,coffee-with-caffeine
81a4b3ff8e.jpg,water
eed307604c.jpg,water
1f5060e10c.jpg,croissant
8547e9e7e7.jpg,butter
26ef82e065.jpg,bread-french-white-flour
015ee9a559.jpg,white-coffee-with-caffeine
a251392fb4.jpg,white-coffee-with-caffeine
67b3867acd.jpg,coffee-with-caffeine
3ff14f43ce.jpg,wine-white
51cb6b1ae5.jpg,ham-raw
02552dcd76.jpg,bread-white
e2d6d56225.jpg,jam
ad6246aaae.jpg,bread-white
4fdc7237dd.jpg,hard-cheese
70629fe19b.jpg,hard-cheese
1b3f0d8924.jpg,apple
bd124b55c5.jpg,beer
dddd27ba70.jpg,coffee-with-caffeine
36d9d309f4.jpg,mixed-vegetables
dec9b35b4c.jpg,pasta-spaghetti
9e6c96d2b5.jpg,rice
33e5d6bd8d.jpg,water
1eb6480277.jpg,tomato
36c709b8c1.jpg,salad-leaf-salad-green
64ebfba733.jpg,sweet-pepper
65dc6049df.jpg,bread-white
b5bf98b48b.jpg,cucumber
aa53a030a9.jpg,mixed-vegetables
ad56448f0c.jpg,water
235b765494.jpg,tomato
fab368d031.jpg,cucumber
f1e00e538b.jpg,salad-leaf-salad-green
ba650a70b0.jpg,carrot
32771e5f48.jpg,tomato
f43193d46f.jpg,carrot
31dcdbb05e.jpg,salad-leaf-salad-green
a8cea79069.jpg,water
bc995f580c.jpg,rice
cad675994a.jpg,mixed-nuts
64b59f9bf7.jpg,bread-wholemeal
da0495940b.jpg,strawberries
486e106843.jpg,jam
3fe6568d47.jpg,butter
232f40e053.jpg,bread-white
b9d1e9532c.jpg,coffee-with-caffeine
96ce76ff0c.jpg,bread-white
f9befec3bf.jpg,tea-green
38a7e5e88c.jpg,coffee-with-caffeine
555b126ebe.jpg,water
4f7f5d09fe.jpg,bread-white
1cec739a56.jpg,water
d979b3d5e7.jpg,bread-white
4af7cdbf50.jpg,banana
edf92779fa.jpg,ham-raw
2e045abddb.jpg,hard-cheese
f0aefefe3b.jpg,bread-wholemeal
3308766ac5.jpg,mixed-vegetables
33a73b72a3.jpg,coffee-with-caffeine
572f784d53.jpg,onion
2185a2bc59.jpg,cheese
91c5b47134.jpg,avocado
f44a7073b5.jpg,mixed-salad-chopped-without-sauce
0f9e9ac3e3.jpg,beer
524bd6eb93.jpg,coffee-with-caffeine
22b63057b8.jpg,white-coffee-with-caffeine
e8d6509aab.jpg,espresso-with-caffeine
00061627ec.jpg,banana
8e90638acd.jpg,butter
520d6b565b.jpg,bread-white
5ab90a2712.jpg,coffee-with-caffeine
e88905b437.jpg,water
873cf5002e.jpg,apple
227a5dd3db.jpg,jam
5f86818144.jpg,bread-wholemeal
9ae994acd9.jpg,banana
3ebb25deb3.jpg,water
53666fd137.jpg,mixed-nuts
18063c18fd.jpg,coffee-with-caffeine
9323b919d0.jpg,boisson-au-glucose-50g
275149a02c.jpg,bread-white
ae9973f5d9.jpg,coffee-with-caffeine
b8ead81147.jpg,espresso-with-caffeine
f1a7491970.jpg,french-beans
b8795031f9.jpg,water-mineral
30e1c487d3.jpg,coffee-with-caffeine
43217935d7.jpg,mayonnaise
7902187b9b.jpg,apple
0039af4961.jpg,carrot
3e63689b26.jpg,salad-leaf-salad-green
be79a6ed19.jpg,water
801c6cf3bc.jpg,water
46ee8d299c.jpg,cucumber
7aeb4839ac.jpg,cheese
4e851e94b7.jpg,water
a21ae9ec54.jpg,cheese
8244077675.jpg,water
2885abef04.jpg,banana
3c4827bb0d.jpg,tea
739539e5fa.jpg,potatoes-steamed
147e6cf2fe.jpg,salmon
05b2e3740e.jpg,apple
47a6e1595c.jpg,cucumber
0bdcc49baf.jpg,water
0c36619973.jpg,water
ae99fe3546.jpg,chips-french-fries
3e8ca66b49.jpg,ham-raw
5a2bfa6dc0.jpg,bread-wholemeal
042cc91014.jpg,pizza-margherita-baked
308689ccba.jpg,wine-white
ee2a7e071b.jpg,tomato
4848e16dcf.jpg,bread-white
169b6e84e8.jpg,soft-cheese
665c5841f4.jpg,bread-wholemeal
493587a4cf.jpg,tomato
c596a52470.jpg,rice
03806acac3.jpg,hard-cheese
6b7e72c1bf.jpg,egg
9425173e7f.jpg,dark-chocolate
92147aecf3.jpg,carrot
872cc3189a.jpg,cucumber
144c7803e9.jpg,water
6ea2d1d14a.jpg,wine-white
af4aba795d.jpg,bread-wholemeal
1850c801d5.jpg,cucumber
1b64bef3df.jpg,corn
14a3c011e0.jpg,wine-white
be4230f95c.jpg,coffee-with-caffeine
f6defb467f.jpg,wine-red
902417803d.jpg,boisson-au-glucose-50g
278813ff91.jpg,apple
c367ce2073.jpg,mixed-nuts
eb26103022.jpg,water
a933b0c074.jpg,water
20596c30a1.jpg,water
179a3eee20.jpg,water
c33c7879c3.jpg,banana
3bc235e519.jpg,pasta-spaghetti
694ec91390.jpg,hard-cheese
bf7ed34fc6.jpg,butter
5e30dcb3f8.jpg,jam
aacdec5f44.jpg,bread-wholemeal
634fa37e9d.jpg,mayonnaise
6755c3f2c6.jpg,french-beans
3d89a25184.jpg,ham-raw
2404608854.jpg,jam
b2c934a9c0.jpg,butter
7525798a80.jpg,bread-wholemeal
18b6afdcc8.jpg,honey
86391d8d12.jpg,butter
5d8774ba44.jpg,bread-wholemeal
69d7f466c5.jpg,water
6aa5ede8c5.jpg,bread-wholemeal
82b1709805.jpg,banana
35677ee461.jpg,water
5cf15006b9.jpg,mixed-salad-chopped-without-sauce
9fd5dd3591.jpg,wine-red
21e68cdc4b.jpg,water
fd9f724cc9.jpg,white-coffee-with-caffeine
bb13f05698.jpg,bread-white
f3426a0c35.jpg,honey
fe2adc55a4.jpg,butter
dd53820af3.jpg,bread-wholemeal
40384da486.jpg,wine-red
3c21d2b0b8.jpg,water
162d1339ea.jpg,water
1682a62bda.jpg,cheese
6e1203f3a5.jpg,water
87f85de85e.jpg,bread-wholemeal
708137e8bd.jpg,coffee-with-caffeine
7c1b74a11e.jpg,coffee-with-caffeine
481a0a259c.jpg,water
309a78ce1a.jpg,white-coffee-with-caffeine
ebc0e6cb6e.jpg,bread-wholemeal
7a6fc36f85.jpg,espresso-with-caffeine
dd6e54babd.jpg,bread-wholemeal
1a6fbbf27e.jpg,broccoli
0ba9875478.jpg,rice
f65405e0d7.jpg,boisson-au-glucose-50g
5c5ed35382.jpg,coffee-with-caffeine
86dc24f0e8.jpg,wine-red
f3b370ebf9.jpg,french-beans
7431ac0d4c.jpg,bread-wholemeal
b6e61316c4.jpg,potatoes-steamed
48a6095fee.jpg,coffee-with-caffeine
e3616d3ef6.jpg,water
7bcd015a19.jpg,salad-leaf-salad-green
87341f720e.jpg,espresso-with-caffeine
66d80f12d5.jpg,bread-white
3bf23b8ed8.jpg,potatoes-steamed
95a6cef238.jpg,french-beans
a3b5765978.jpg,water
63de18b894.jpg,salad-leaf-salad-green
79157519af.jpg,bread-wholemeal
34857e5c96.jpg,honey
b2ea8008f4.jpg,bread-wholemeal
5dff7b91fd.jpg,apple
6ecc15219c.jpg,white-coffee-with-caffeine
662988a262.jpg,coffee-with-caffeine
7ec2b5f776.jpg,bread-white
c471a85bef.jpg,espresso-with-caffeine
1f8bf6a3d9.jpg,water
df3153edb2.jpg,mixed-vegetables
c77020ec2b.jpg,water
1c38ba8b36.jpg,tea
4fdec5a9c8.jpg,tea
ad4730f72a.jpg,hard-cheese
178991cf50.jpg,wine-white
e776342e91.jpg,potatoes-steamed
2b71dd6f35.jpg,sweet-pepper
310b55fb8e.jpg,boisson-au-glucose-50g
043eea9a0e.jpg,bread-white
c93f0ec498.jpg,sweet-pepper
0f36eb91e7.jpg,cucumber
7dc42bdedd.jpg,bread-whole-wheat
38330a7f26.jpg,tomato
7b6d80070a.jpg,almonds
579e3a15ff.jpg,cucumber
1601446ed2.jpg,water
d7370a50d5.jpg,gruyere
34294b1441.jpg,mixed-vegetables
b48998dacd.jpg,wine-red
a387415b96.jpg,water
2ac4c8103a.jpg,salad-leaf-salad-green
65fff50f29.jpg,chicken
c6d0450365.jpg,potatoes-steamed
65f04483c1.jpg,rice
8481abcdac.jpg,salami
b7ccd8ebf1.jpg,beer
5ef0c773bd.jpg,leaf-spinach
84486be52d.jpg,wine-white
9270b2e18c.jpg,coffee-with-caffeine
86fe0bcd22.jpg,wine-red
d97c56f9d3.jpg,dark-chocolate
fa6509f3d2.jpg,mixed-vegetables
63cff78fb8.jpg,beer
718c10080f.jpg,boisson-au-glucose-50g
9c3226e576.jpg,white-coffee-with-caffeine
1e86e47ed2.jpg,banana
7dea059b47.jpg,coffee-with-caffeine
d1da7b827a.jpg,parmesan
9b68434c0e.jpg,butter
9ecaf26b83.jpg,rice
3f960eaf8a.jpg,salad-leaf-salad-green
69487f32d3.jpg,bread-white
31bc0121be.jpg,honey
af6320012b.jpg,espresso-with-caffeine
dc0e84c454.jpg,bread-white
d014b3804e.jpg,jam
9e09a804d4.jpg,boisson-au-glucose-50g
469eb7d883.jpg,water
457b1ee6ef.jpg,zucchini
6a842c6b01.jpg,mandarine
10b1d95770.jpg,water
9594bda732.jpg,egg
489302abdb.jpg,gruyere
e5818e68e4.jpg,white-coffee-with-caffeine
c1080e0b34.jpg,boisson-au-glucose-50g
ef77bc7a03.jpg,mixed-salad-chopped-without-sauce
4f05c60d04.jpg,water
ab85dfcdbd.jpg,apple
9e6b3242cb.jpg,water
3a50103fbe.jpg,rice
7b516d77e3.jpg,chicken
71093a286e.jpg,water
7d480e73bc.jpg,water
f91b178c53.jpg,espresso-with-caffeine
eefc506591.jpg,potatoes-steamed
ee770d75d0.jpg,salad-leaf-salad-green
17033359c3.jpg,mixed-vegetables
52411c0c69.jpg,mandarine
3e45bfb118.jpg,salad-leaf-salad-green
e3719368f1.jpg,water
9af174d394.jpg,tomato
5318542519.jpg,salad-leaf-salad-green
0aa24eb899.jpg,coffee-with-caffeine
edbee373e7.jpg,bread-wholemeal
731b6d4ef5.jpg,tea
097ba74a9d.jpg,bread-wholemeal
d77dcbcc9d.jpg,apple
fe26966c94.jpg,salad-leaf-salad-green
bf5a27aa68.jpg,bread-wholemeal
499dad8c4b.jpg,water
df125330eb.jpg,mixed-nuts
e1d2385a00.jpg,espresso-with-caffeine
0c499e331f.jpg,wine-red
8bb0efefa5.jpg,mixed-vegetables
c6e8be3486.jpg,mandarine
ddb07ab54b.jpg,salad-leaf-salad-green
3c8fffe574.jpg,cucumber
21df75b843.jpg,tomato
372f582e81.jpg,water
e625afb51d.jpg,mayonnaise
dafe459aff.jpg,salad-leaf-salad-green
a3990d3056.jpg,tomato
41df631c9d.jpg,cucumber
230aec413a.jpg,white-coffee-with-caffeine
5ffa9203e3.jpg,mayonnaise
74637f9e7d.jpg,bread-white
6ffdc1884c.jpg,salad-leaf-salad-green
db6742a182.jpg,water
18e69c5ce3.jpg,coffee-with-caffeine
8735c62bd7.jpg,water
d18a063e65.jpg,rice
e029c655de.jpg,white-coffee-with-caffeine
c2a74ca44d.jpg,water
40c5985d07.jpg,boisson-au-glucose-50g
dab0207311.jpg,beer
f66a937095.jpg,tea
30d02b78fb.jpg,water
85c17e6574.jpg,apple
66b87ffa09.jpg,wine-red
d33b6aecde.jpg,coffee-with-caffeine
1b8d325c33.jpg,soft-cheese
dc1ea18a89.jpg,wine-red
ac79a84e66.jpg,water
3776fba8e9.jpg,water
32f814cf65.jpg,bread-wholemeal
128a4846c7.jpg,wine-white
19d17d7b53.jpg,water
557756fece.jpg,coffee-with-caffeine
f048f70894.jpg,chicken
3851f536b7.jpg,coffee-with-caffeine
8fdc91192d.jpg,water
0067f47411.jpg,potatoes-steamed
a4c1ec6be9.jpg,parmesan
0bb6b2612b.jpg,tomato
c99397dc86.jpg,pasta-spaghetti
2c15c64837.jpg,pasta-spaghetti
7d487553a9.jpg,pasta-spaghetti
ea81493380.jpg,apple
4eac33e6bb.jpg,white-coffee-with-caffeine
be56cd4883.jpg,water
3e3fae016b.jpg,wine-red
f1526831a3.jpg,salad-leaf-salad-green
d7115c9407.jpg,egg
9563e34e59.jpg,salad-leaf-salad-green
abc373973c.jpg,apple
19800e85e3.jpg,rice
e8a3ed2ffa.jpg,water-mineral
a84f58b715.jpg,wine-white
9ad52c54bd.jpg,mixed-vegetables
2eb3ec87bb.jpg,cucumber
d5baba5623.jpg,water
48e34eb7d0.jpg,espresso-with-caffeine
b2cbbcfac0.jpg,apple
0c0ec779fa.jpg,jam
abcae4a5d7.jpg,bread-wholemeal
7d36c2fd2f.jpg,cheese
022db2a477.jpg,honey
a57f744fc8.jpg,bread-wholemeal
fb8f161d45.jpg,mandarine
9936b5a7ab.jpg,avocado
22341c5d20.jpg,salad-leaf-salad-green
0364f62548.jpg,carrot
728f07bb97.jpg,water
ebf774af59.jpg,coffee-with-caffeine
96512196da.jpg,wine-red
703fcec37d.jpg,bread-white
03a2e5ec24.jpg,wine-white
bff2dbb788.jpg,butter
8c475fe5cd.jpg,french-beans
a03525d136.jpg,water
d80256bff4.jpg,mandarine
44c5a3d802.jpg,butter
854b710896.jpg,bread-white
0d12412adb.jpg,bread-wholemeal
23ee171683.jpg,bread-white
57cec6689a.jpg,water
c5ead65eda.jpg,water
082b385091.jpg,espresso-with-caffeine
18523bb055.jpg,banana
8061c00b92.jpg,white-coffee-with-caffeine
525acadd3e.jpg,honey
ff1e8a5239.jpg,bread-whole-wheat
5de1764c96.jpg,butter
e84ee4f502.jpg,espresso-with-caffeine
27ab931ca4.jpg,bread-whole-wheat
a808a0a08c.jpg,tea
5b1d47f2cc.jpg,soft-cheese
